loading...
Topic # 9
Doc: ('P56', Timestamp('2021-08-11 00:00:00')), Topic Prob: 0.98
Doc: ('P35', Timestamp('2021-10-25 00:00:00')), Topic Prob: 0.033
Doc: ('P35', Timestamp('2021-10-27 00:00:00')), Topic Prob: 0.025
Doc: ('P75', Timestamp('2021-07-20 00:00:00')), Topic Prob: 0.025
Doc: ('P13', Timestamp('2021-07-29 00:00:00')), Topic Prob: 0.023
Doc: ('P28', Timestamp('2021-11-28 00:00:00')), Topic Prob: 0.023
------------------------------
Topic # 5
Doc: ('P47', Timestamp('2021-11-18 00:00:00')), Topic Prob: 0.129
Doc: ('P04', Timestamp('2021-08-12 00:00:00')), Topic Prob: 0.127
Doc: ('P04', Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.044
Doc: ('P42', Timestamp('2021-12-03 00:00:00')), Topic Prob: 0.044
Doc: ('P77', Timestamp('2021-11-18 00:00:00')), Topic Prob: 0.044
Doc: ('P27', Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.044
Doc: ('P04', Timestamp('2021-07-24 00:00:00')), Topic Prob: 0.044
Doc: ('P05', Timestamp('2021-10-24 00:00:00')), Topic Prob: 0.023
Doc: ('P38', Timestamp('2021-07-24 00:00:00')), Topic Prob: 0.023
Doc: ('P42', Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.023
Doc: ('P16', Timestamp('2021-08-12 00:00:00')), Topic Prob: 0.023
Doc: ('P02', Timestamp('2021-07-16 00:00:00')), Topic Prob: 0.023
Doc: ('P73', Timestamp('2021-11-21 00:00:00')), Topic Prob: 0.023
Doc: ('P53', Timestamp('2021-07-16 00:00:00')), Topic Prob: 0.023
Doc: ('P92', Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.023
Doc: ('P42', Timestamp('2021-12-01 00:00:00')), Topic Prob: 0.023
Doc: ('P92', Timestamp('2021-07-23 00:00:00')), Topic Prob: 0.023
Doc: ('P64', Timestamp('2021-11-18 00:00:00')), Topic Prob: 0.023
Doc: ('P27', Timestamp('2021-11-24 00:00:00')), Topic Prob: 0.023
Doc: ('P72', Timestamp('2021-10-30 00:00:00')), Topic Prob: 0.02
Doc: ('P48', Timestamp('2021-09-26 00:00:00')), Topic Prob: 0.001
Doc: ('P58', Timestamp('2021-07-31 00:00:00')), Topic Prob: 0.001
Doc: ('P37', Timestamp('2021-11-27 00:00:00')), Topic Prob: 0.001
Doc: ('P82', Timestamp('2021-08-26 00:00:00')), Topic Prob: 0.001
Doc: ('P89', Timestamp('2021-12-03 00:00:00')), Topic Prob: 0.001
Doc: ('P77', Timestamp('2021-11-30 00:00:00')), Topic Prob: 0.001
Doc: ('P28', Timestamp('2021-11-24 00:00:00')), Topic Prob: 0.001
Doc: ('P34', Timestamp('2021-08-08 00:00:00')), Topic Prob: 0.001
Doc: ('P89', Timestamp('2021-12-06 00:00:00')), Topic Prob: 0.001
Doc: ('P41', Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.001
Doc: ('P17', Timestamp('2021-10-19 00:00:00')), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-28 00:00:00')), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-15 00:00:00')), Topic Prob: 0.001
Doc: ('P65', Timestamp('2021-11-23 00:00:00')), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-11 00:00:00')), Topic Prob: 0.001
Doc: ('P17', Timestamp('2021-11-06 00:00:00')), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-07 00:00:00')), Topic Prob: 0.001
Doc: ('P16', Timestamp('2021-08-15 00:00:00')), Topic Prob: 0.001
Doc: ('P89', Timestamp('2021-11-27 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-11-04 00:00:00')), Topic Prob: 0.001
Doc: ('P27', Timestamp('2021-12-06 00:00:00')), Topic Prob: 0.001
Doc: ('P85', Timestamp('2021-11-26 00:00:00')), Topic Prob: 0.001
Doc: ('P82', Timestamp('2021-08-24 00:00:00')), Topic Prob: 0.001
Doc: ('P44', Timestamp('2021-11-08 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.001
Doc: ('P41', Timestamp('2021-11-16 00:00:00')), Topic Prob: 0.001
Doc: ('P64', Timestamp('2021-12-05 00:00:00')), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-25 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.001
------------------------------
Topic # 1
Doc: ('P01', Timestamp('2021-07-25 00:00:00')), Topic Prob: 0.044
Doc: ('P13', Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.023
Doc: ('P33', Timestamp('2021-07-26 00:00:00')), Topic Prob: 0.023
Doc: ('P33', Timestamp('2021-07-21 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-11-04 00:00:00')), Topic Prob: 0.001
Doc: ('P27', Timestamp('2021-12-06 00:00:00')), Topic Prob: 0.001
Doc: ('P85', Timestamp('2021-11-26 00:00:00')), Topic Prob: 0.001
Doc: ('P82', Timestamp('2021-08-24 00:00:00')), Topic Prob: 0.001
Doc: ('P44', Timestamp('2021-11-08 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.001
Doc: ('P41', Timestamp('2021-11-16 00:00:00')), Topic Prob: 0.001
Doc: ('P64', Timestamp('2021-12-05 00:00:00')), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-25 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-10-19 00:00:00')), Topic Prob: 0.001
Doc: ('P44', Timestamp('2021-10-26 00:00:00')), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-31 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-09 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-24 00:00:00')), Topic Prob: 0.001
Doc: ('P13', Timestamp('2021-07-29 00:00:00')), Topic Prob: 0.001
Doc: ('P61', Timestamp('2021-11-13 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-11-03 00:00:00')), Topic Prob: 0.001
Doc: ('P16', Timestamp('2021-07-27 00:00:00')), Topic Prob: 0.001
Doc: ('P07', Timestamp('2021-11-03 00:00:00')), Topic Prob: 0.001
Doc: ('P47', Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-17 00:00:00')), Topic Prob: 0.001
Doc: ('P15', Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.001
Doc: ('P89', Timestamp('2021-10-21 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-11-05 00:00:00')), Topic Prob: 0.001
Doc: ('P82', Timestamp('2021-08-28 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-12-04 00:00:00')), Topic Prob: 0.001
Doc: ('P81', Timestamp('2021-10-30 00:00:00')), Topic Prob: 0.001
Doc: ('P85', Timestamp('2021-11-29 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.001
Doc: ('P76', Timestamp('2021-11-06 00:00:00')), Topic Prob: 0.001
Doc: ('P58', Timestamp('2021-07-31 00:00:00')), Topic Prob: 0.001
Doc: ('P85', Timestamp('2021-12-10 00:00:00')), Topic Prob: 0.001
Doc: ('P54', Timestamp('2021-11-09 00:00:00')), Topic Prob: 0.001
Doc: ('P27', Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.001
Doc: ('P38', Timestamp('2021-07-17 00:00:00')), Topic Prob: 0.001
Doc: ('P28', Timestamp('2021-11-28 00:00:00')), Topic Prob: 0.001
Doc: ('P71', Timestamp('2021-11-21 00:00:00')), Topic Prob: 0.001
Doc: ('P13', Timestamp('2021-08-04 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-11-06 00:00:00')), Topic Prob: 0.001
Doc: ('P16', Timestamp('2021-07-20 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-12-02 00:00:00')), Topic Prob: 0.001
Doc: ('P10', Timestamp('2021-11-13 00:00:00')), Topic Prob: 0.001
------------------------------
Topic # 12
Doc: ('P14', Timestamp('2021-11-04 00:00:00')), Topic Prob: 0.001
Doc: ('P27', Timestamp('2021-12-06 00:00:00')), Topic Prob: 0.001
Doc: ('P85', Timestamp('2021-11-26 00:00:00')), Topic Prob: 0.001
Doc: ('P82', Timestamp('2021-08-24 00:00:00')), Topic Prob: 0.001
Doc: ('P44', Timestamp('2021-11-08 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.001
Doc: ('P41', Timestamp('2021-11-16 00:00:00')), Topic Prob: 0.001
Doc: ('P64', Timestamp('2021-12-05 00:00:00')), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-25 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-10-19 00:00:00')), Topic Prob: 0.001
Doc: ('P44', Timestamp('2021-10-26 00:00:00')), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-31 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-09 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-24 00:00:00')), Topic Prob: 0.001
Doc: ('P13', Timestamp('2021-07-29 00:00:00')), Topic Prob: 0.001
Doc: ('P61', Timestamp('2021-11-13 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-11-03 00:00:00')), Topic Prob: 0.001
Doc: ('P16', Timestamp('2021-07-27 00:00:00')), Topic Prob: 0.001
Doc: ('P07', Timestamp('2021-11-03 00:00:00')), Topic Prob: 0.001
Doc: ('P47', Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-17 00:00:00')), Topic Prob: 0.001
Doc: ('P15', Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.001
Doc: ('P89', Timestamp('2021-10-21 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-11-05 00:00:00')), Topic Prob: 0.001
Doc: ('P82', Timestamp('2021-08-28 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-12-04 00:00:00')), Topic Prob: 0.001
Doc: ('P81', Timestamp('2021-10-30 00:00:00')), Topic Prob: 0.001
Doc: ('P85', Timestamp('2021-11-29 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.001
Doc: ('P76', Timestamp('2021-11-06 00:00:00')), Topic Prob: 0.001
Doc: ('P58', Timestamp('2021-07-31 00:00:00')), Topic Prob: 0.001
Doc: ('P85', Timestamp('2021-12-10 00:00:00')), Topic Prob: 0.001
Doc: ('P54', Timestamp('2021-11-09 00:00:00')), Topic Prob: 0.001
Doc: ('P27', Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.001
Doc: ('P38', Timestamp('2021-07-17 00:00:00')), Topic Prob: 0.001
Doc: ('P28', Timestamp('2021-11-28 00:00:00')), Topic Prob: 0.001
Doc: ('P71', Timestamp('2021-11-21 00:00:00')), Topic Prob: 0.001
Doc: ('P13', Timestamp('2021-08-04 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-11-06 00:00:00')), Topic Prob: 0.001
Doc: ('P16', Timestamp('2021-07-20 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-12-02 00:00:00')), Topic Prob: 0.001
Doc: ('P10', Timestamp('2021-11-13 00:00:00')), Topic Prob: 0.001
Doc: ('P39', Timestamp('2021-08-09 00:00:00')), Topic Prob: 0.001
Doc: ('P77', Timestamp('2021-12-10 00:00:00')), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-03 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-10-28 00:00:00')), Topic Prob: 0.001
------------------------------
Topic # 10
Doc: ('P14', Timestamp('2021-11-04 00:00:00')), Topic Prob: 0.001
Doc: ('P27', Timestamp('2021-12-06 00:00:00')), Topic Prob: 0.001
Doc: ('P85', Timestamp('2021-11-26 00:00:00')), Topic Prob: 0.001
Doc: ('P82', Timestamp('2021-08-24 00:00:00')), Topic Prob: 0.001
Doc: ('P44', Timestamp('2021-11-08 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.001
Doc: ('P41', Timestamp('2021-11-16 00:00:00')), Topic Prob: 0.001
Doc: ('P64', Timestamp('2021-12-05 00:00:00')), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-25 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-10-19 00:00:00')), Topic Prob: 0.001
Doc: ('P44', Timestamp('2021-10-26 00:00:00')), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-31 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-09 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-24 00:00:00')), Topic Prob: 0.001
Doc: ('P13', Timestamp('2021-07-29 00:00:00')), Topic Prob: 0.001
Doc: ('P61', Timestamp('2021-11-13 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-11-03 00:00:00')), Topic Prob: 0.001
Doc: ('P16', Timestamp('2021-07-27 00:00:00')), Topic Prob: 0.001
Doc: ('P07', Timestamp('2021-11-03 00:00:00')), Topic Prob: 0.001
Doc: ('P47', Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-17 00:00:00')), Topic Prob: 0.001
Doc: ('P15', Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.001
Doc: ('P89', Timestamp('2021-10-21 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-11-05 00:00:00')), Topic Prob: 0.001
Doc: ('P82', Timestamp('2021-08-28 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-12-04 00:00:00')), Topic Prob: 0.001
Doc: ('P81', Timestamp('2021-10-30 00:00:00')), Topic Prob: 0.001
Doc: ('P85', Timestamp('2021-11-29 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.001
Doc: ('P76', Timestamp('2021-11-06 00:00:00')), Topic Prob: 0.001
Doc: ('P58', Timestamp('2021-07-31 00:00:00')), Topic Prob: 0.001
Doc: ('P85', Timestamp('2021-12-10 00:00:00')), Topic Prob: 0.001
Doc: ('P54', Timestamp('2021-11-09 00:00:00')), Topic Prob: 0.001
Doc: ('P27', Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.001
Doc: ('P38', Timestamp('2021-07-17 00:00:00')), Topic Prob: 0.001
Doc: ('P28', Timestamp('2021-11-28 00:00:00')), Topic Prob: 0.001
Doc: ('P71', Timestamp('2021-11-21 00:00:00')), Topic Prob: 0.001
Doc: ('P13', Timestamp('2021-08-04 00:00:00')), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-11-06 00:00:00')), Topic Prob: 0.001
Doc: ('P16', Timestamp('2021-07-20 00:00:00')), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-12-02 00:00:00')), Topic Prob: 0.001
Doc: ('P10', Timestamp('2021-11-13 00:00:00')), Topic Prob: 0.001
Doc: ('P39', Timestamp('2021-08-09 00:00:00')), Topic Prob: 0.001
Doc: ('P77', Timestamp('2021-12-10 00:00:00')), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-03 00:00:00')), Topic Prob: 0.001
Doc: ('P14', Timestamp('2021-10-28 00:00:00')), Topic Prob: 0.001
------------------------------
